OBJECTID,X,Y
2023,304418.2501,2764244.25
2024,304400.9687,2764242.25
2025,304371.375,2764242.75
2026,304352.6876,2764243.75
2027,304316.1874,2764245.75
2028,304283.6563,2764250
2029,304277.5,2764251.75
2030,304251.1251,2764258.5
2031,304231.3437,2764266.25
2032,304206.2813,2764279.25
2033,304182.625,2764292
2034,304172.7188,2764299.25
2035,304161.9062,2764311.25
2036,304147.0625,2764332.5
2037,304137.9688,2764346.25
2038,304115.8438,2764386
2039,304110.5312,2764400
2040,304107.3125,2764414.25
2041,304106.9062,2764416.25
2042,304103.8749,2764442.75
2043,304108.1562,2764477
2044,304113.4375,2764497.5
2045,304117.875,2764511.25
2046,304137.5937,2764565.5
2047,304157.8125,2764611.75
2048,304165.1874,2764637
2049,304167.6874,2764655.5
2050,304164.25,2764674.75
2051,304155.375,2764703
2052,304147.4688,2764726
2053,304130.2187,2764756.5
2054,304118.875,2764772.75
2055,304109.4999,2764782.75
2056,304096.6563,2764791
2057,304089.2813,2764792.5
2058,304072,2764793.5
2059,304043.4063,2764792
2060,303972.9063,2764779.25
2061,303880.0937,2764763.5
2062,303873.7813,2764762.5
2063,303785.0624,2764747.75
2064,303747.1562,2764743.25
2065,303729.3749,2764740.75
2066,303678.1563,2764735
2067,303644.5938,2764732.5
2068,303635.5312,2764732.75
2069,303622.8749,2764733
2070,303600.25,2764735.5
2071,303569.6249,2764740.75
2072,303537.5938,2764748.75
2073,303508.5,2764758
2074,303479,2764772
2075,303458.7812,2764781.25
2076,303426.1563,2764799.5
2077,303373.4063,2764831
2078,303369.4687,2764835
2079,303359.4063,2764852.75
2080,303343.2188,2764897.25
2081,303338.2813,2764914.25
2082,303338.5937,2764951.75
2083,303342.8125,2764969.75
2084,303352.625,2765012.75
2085,303362.5,2765049.25
2086,303372.3125,2765082.25
2087,303383.6562,2765125
2088,303389.0938,2765147.75
2089,303390.0938,2765167.5
2090,303390.0938,2765192.5
2091,303390.0938,2765192.75
2092,303386.1562,2765225
2093,303379.7813,2765251.75
2094,303348.5937,2765338
2095,303331.4063,2765377.75
2096,303322.9063,2765394.25
2097,303299.375,2765439.5
2098,303276.6562,2765471
2099,303251.4999,2765501
2100,303219.4688,2765534
2101,303202.6875,2765546
2102,303194.8125,2765548.25
2103,303188.4375,2765547.75
2104,303180.5625,2765544
2105,303173.5938,2765538.5
2106,303166.7188,2765524.25
2107,303152.9687,2765482.75
2108,303137.625,2765434.5
2109,303129.7188,2765402
2110,303117.4062,2765367
2111,303104.5625,2765336.5
2112,303091.3125,2765314.25
2113,303046.5624,2765251.75
2114,303022.4063,2765221.25
2115,302996.875,2765194.5
2116,302961.9063,2765160
2117,302960.7188,2765158.75
2118,302923.7187,2765122
2119,302897.1562,2765093.75
2120,302846.0625,2765040.75
2121,302758.8438,2764945.5
2122,302736.3126,2764921
2123,302692.8125,2764873.5
2124,302622.0313,2764796
2125,302569.7501,2764748
2126,302504.9688,2764687.5
2127,302487.7188,2764672.5
2128,302472.4687,2764660.75
2129,302462.2188,2764654
2130,302461.6875,2764653.75
2131,302445.7188,2764646.75
2132,302433.2813,2764646
2133,302411.125,2764648
2134,302384.2188,2764649.5
2135,302361.2499,2764650.75
2136,302351.5938,2764653.25
2137,302343.5937,2764658.75
2138,302339.9687,2764664.75
2139,302339.1563,2764671.75
2140,302342.0938,2764683
2141,302371.0937,2764770.5
2142,302382.7187,2764804.75
2143,302388.3437,2764825.25
2144,302389.5625,2764835
2145,302395.1562,2764887.5
2146,302403.3126,2764938.5
2147,302406.5313,2764959.25
2148,302406.9376,2764961.75
2149,302411.3749,2764983.25
2150,302419.875,2765012
2151,302428.2813,2765041
2152,302428.4687,2765041.75
2153,302433.4687,2765066
2154,302442.3749,2765105
2155,302449.625,2765125.5
2156,302458.4374,2765140.25
2157,302477.6874,2765178.5
2158,302486.9688,2765193
2159,302520.3749,2765248.5
2160,302544.8437,2765297.25
2161,302550.1249,2765307.75
2162,302569.5625,2765346.25
2163,302581.6563,2765369
2164,302640.3437,2765483.75
2165,302660.8749,2765522.25
2166,302674.1562,2765549.5
2167,302682.9687,2765572.5
2168,302685.9687,2765581
2169,302697.9687,2765615
2170,302754.9062,2765765
2171,302757.0625,2765770.75
2172,302792.375,2765858
2173,302807.3437,2765889
2174,302808.6562,2765891.75
2175,302816.5,2765907.75
2176,302824.8751,2765924.5
2177,302832.5,2765948.25
2178,302838.5938,2765969.5
2179,302845.4688,2765997.75
2180,302857.1563,2766020
2181,302872.2812,2766060
2182,302875.1875,2766067.75
2183,302885.0938,2766096.75
2184,302902.625,2766149.25
2185,302907.1876,2766168.25
2186,302917.875,2766217.75
2187,302925.5,2766257.25
2188,302929.4376,2766276.25
2189,302931.7187,2766295.25
2190,302932.5001,2766313.5
2191,302934.7812,2766334.25
2192,302934,2766376.75
2193,302934.7812,2766437
2194,302934,2766496.25
2195,302932.5001,2766598.25
2196,302931.6875,2766629.5
2197,302929.4062,2766659.25
2198,302928.625,2766685.25
2199,302924.8125,2766749.75
2200,302921.7812,2766800.75
2201,302917.9688,2766838.25
2202,302914.9063,2766866.25
2203,302911.0938,2766886.25
2204,302907.2813,2766906
2205,302898.9062,2766937.25
2206,302888.25,2766966
2207,302878.9063,2766993.5
2208,302868.2499,2767015.5
2209,302858.3438,2767036
2210,302851.9687,2767046
2211,302841.5626,2767062
2212,302827.8437,2767081.75
2213,302806.5,2767107
2214,302793.5625,2767121.5
2215,302772.2187,2767142.75
2216,302753.9063,2767155.75
2217,302742.5001,2767163.25
2218,302720.375,2767173.25
2219,302699.0312,2767180.75
2220,302671.5938,2767186
2221,302647.9688,2767190
2222,302605.2813,2767195.25
2223,302578.625,2767196
2224,302534.4062,2767212.75
2225,302482.5938,2767234.75
2226,302431.5,2767260.75
2227,302416.625,2767268.75
2228,302390.3438,2767282.75
2229,302322.5313,2767326.25
2230,302297.5313,2767343
2231,302258.6563,2767371
2232,302235.0313,2767397.75
2233,302200.7187,2767448.75
2234,302153.4688,2767517.25
2235,302108.5,2767582
2236,302087.1563,2767607.25
2237,302069.4375,2767629.5
2238,302057.4375,2767644.5
2239,302029.25,2767682.5
2240,302009.2188,2767713.75
2241,301982.5313,2767749.5
2242,301939.0938,2767823.25
2243,301915.4687,2767863
2244,301903.25,2767881.25
2245,301888.0312,2767911.75
2246,301862.8751,2767948.25
2247,301850.6563,2767971.75
2248,301833.1251,2767998.5
2249,301792.75,2768051.75
2250,301756.6875,2768095.25
2251,301739.1563,2768112
2252,301726.2188,2768124.75
2253,301704.875,2768144.75
2254,301687.1563,2768161.25
2255,301680.4688,2768167.5
2256,301651.5,2768192.75
2257,301617.2188,2768220.75
2258,301590.1563,2768238.25
2259,301565.375,2768254.25
2260,301518.1249,2768279.5
2261,301486.875,2768298.5
2262,301453.3438,2768313.75
2263,301387.0313,2768340.25
2264,301310.8125,2768367
2265,301222.7187,2768398.75
2266,301216.4375,2768401
2267,301205,2768404
2268,301162.3125,2768420.75
2269,301121.9374,2768433.75
2270,301097.5312,2768441.25
2271,301067.8125,2768451.25
2272,300998.4375,2768468
2273,300951.9688,2768477.25
2274,300900.125,2768486.25
2275,300881.8438,2768488.5
2276,300870.4062,2768490
2277,300834.5937,2768494.75
2278,300768.2812,2768497
2279,300739.3126,2768495.5
2280,300712.6251,2768491.5
2281,300684.4375,2768487
2282,300647.8438,2768479.5
2283,300593.9063,2768458.75
2284,300560.3751,2768445.75
2285,300534.4688,2768432
2286,300513.875,2768417.5
2287,300498.6563,2768405.25
2288,300486.4375,2768393.25
2289,300472.7188,2768381
2290,300461.4374,2768365.5
2291,300372.5625,2768283
2292,300322.4375,2768235
2293,300255.1876,2768164.25
2294,300230.125,2768135
2295,300202.8438,2768102.75
2296,300130.5625,2768017
2297,300086.125,2767957.75
2298,300005.9688,2767851
2299,299960.75,2767790.75
2300,299909.1562,2767714.75
2301,299782.5313,2767532
2302,299716.5,2767453.5
2303,299588.4687,2767335.25
2304,299407.3438,2767216.25
2305,299343.5938,2767174.5
2306,299218.3749,2767119.5
2307,299182.8125,2767109
2308,299157.7813,2767101.5
2309,299032.4062,2767091
2310,299017.4375,2767089.25
2311,298948.75,2767092
2312,298915.7188,2767108.5
2313,298892.2188,2767126.25
2314,298808.4062,2767265.25
2315,298764.3437,2767349
2316,298716.1875,2767408.25
2317,298650.2813,2767492.5
2318,298602.1562,2767520.5
2319,298581.7187,2767528
2320,298577.9687,2767528
2321,298577.9687,2767495.5
2322,298575.5625,2767493.25
2323,298566.625,2767495.5
2324,298549.6562,2767507
2325,298546.7499,2767517.75
2326,298518.8749,2767604.75
2327,298516.8437,2767611.25
2328,298515.8124,2767614.5
2329,298508.8751,2767636.25
2330,298496.0938,2767676.75
2331,298492.2188,2767702.25
2332,298485.5625,2767746
2333,298471.2813,2767825.25
2334,298454.1562,2767887.5
2335,298442.3125,2767934.75
2336,298439.125,2768028.75
2337,298438.4063,2768090
2338,298436.625,2768115.5
2339,298430.1875,2768308
2340,298441.875,2768337
2341,298453.2813,2768365.5
2342,298469.0937,2768435
2343,298476.1249,2768480.75
2344,298482.5,2768522.5
2345,298495.5938,2768642.25
2346,298482.6562,2768674.25
2347,298423,2768819.5
2348,298369.1563,2768949.75
2349,298355.0937,2768982.5
2350,298297.8749,2769121.5
2351,298271.1876,2769187.5
2352,298234.875,2769270.25
2353,298212,2769320
2354,298206.9063,2769332.25
2355,298206.4375,2769337.75
2356,298206.0937,2769354.25
2357,298207.25,2769369
2358,298213.5312,2769424.75
2359,298219.6562,2769490.75
2360,298232.3125,2769611
2361,298238.25,2769668.25
2362,298241.8437,2769697
2363,298245.1876,2769711.25
2364,298259.5938,2769760
2365,298271.0937,2769792.75
2366,298287.4375,2769841.25
2367,298315.7501,2769922.5
2368,298330.7188,2769969.25
2369,298356.0313,2770045.75
2370,298384.25,2770096
2371,298432.2813,2770179.5
2372,298470.9375,2770247.25
2373,298483.5938,2770270.25
2374,298495.6562,2770289.75
2375,298510.0312,2770310.75
2376,298533.7188,2770339
2377,298572.8438,2770382.25
2378,298581.3126,2770391.5
2379,298616.2188,2770429.25
2380,298634.8125,2770447.75
2381,298659.0625,2770470.25
2382,298709.4376,2770518.75
2383,298751.0938,2770555.5
2384,298772.4375,2770574.75
2385,298788.0001,2770588.5
2386,298811.0938,2770608
2387,298839.5313,2770631.5
2388,298868.7813,2770655.5
2389,298900,2770679
2390,298924.8437,2770696.5
2391,298949.5625,2770713.5
2392,298976,2770729.5
2393,298994.5937,2770738.75
2394,299062.4688,2770774
2395,299152.5312,2770819.25
2396,299200.7187,2770843.25
2397,299213.9376,2770850
2398,299279.2813,2770883.25
2399,299343.0937,2770916.25
2400,299396.8438,2770943.5
2401,299460.7812,2770978
2402,299487.8125,2770991.5
2403,299520.4374,2771009
2404,299542.1249,2771020.25
2405,299573.1249,2771035.75
2406,299605.2813,2771053
2407,299625.8125,2771065.75
2408,299641.25,2771077.75
2409,299664.9375,2771096
2410,299694.75,2771121
2411,299697.75,2771123.5
2412,299713.9062,2771136.75
2413,299733.875,2771153.25
2414,299745.1251,2771164
2415,299758.9375,2771178
2416,299767.9687,2771189.25
2417,299783.1875,2771211.5
2418,299796.4062,2771233.75
2419,299806.2812,2771249.5
2420,299819.4999,2771267.75
2421,299831.5937,2771284.75
2422,299837.2187,2771292.5
2423,299841.0937,2771297.75
2424,299866.3437,2771328
2425,299889.5938,2771356.5
2426,299909.5625,2771381
2427,299920.9688,2771394.75
2428,299926.0625,2771402.75
2429,299929.1875,2771416.5
2430,299978.1563,2771462.75
2431,300009.9375,2771493.5
2432,300034.8749,2771520
2433,300063.2501,2771555
2434,300067.6874,2771560.5
2435,300077.0313,2771574.5
2436,300091.5937,2771598
2437,300116.5312,2771661
2438,300144.1562,2771725
2439,300169.0937,2771783.75
2440,300184.6874,2771824.75
2441,300203.4063,2771880
2442,300211.2501,2771904
2443,300221.6562,2771942.25
2444,300231.5937,2771970
2445,300241.4062,2772010.5
2446,300244.5312,2772030.25
2447,300247.1876,2772077.75
2448,300257.5937,2772223.25
2449,300257.5937,2772247.75
2450,300257.0001,2772262.75
2451,300254.4687,2772281.5
2452,300251.8125,2772297
2453,300232.0625,2772351.75
2454,300178.4687,2772488.5
2455,300163.3125,2772549.25
2456,300159.75,2772566
2457,300159.1562,2772578.5
2458,300157.6563,2772618
2459,300157.6563,2772637.25
2460,300158.1249,2772653.25
2461,300160.7813,2772675.25
2462,300167.4688,2772725
2463,300168.0625,2772728.25
2464,300180.9999,2772802.5
2465,300231.9688,2773003
2466,300257.0001,2773092.5
2467,300298.0938,2773239.5
2468,300300.125,2773295.75
2469,300302.2187,2773347.75
2470,300307.375,2773476.5
2471,300310.5625,2773611.25
2472,300311.6563,2773641.25
2473,300314.7188,2773723.5
2474,300318.875,2773830.75
2475,300317.1874,2773879
2476,300312.5937,2773934
2477,300307.9063,2773963.75
2478,300296.4062,2774005.5
2479,300290.75,2774026.25
2480,300246.5001,2774169.25
2481,300244.375,2774187
2482,300238.4687,2774250
2483,300228.1563,2774319
2484,300209.4062,2774388
2485,300178.4376,2774478.75
2486,300151.4375,2774549.25
2487,300110.0625,2774648.5
2488,300083.0626,2774710.5
2489,300072.0938,2774737
2490,300058.5,2774784
2491,300013.9375,2774940
2492,299955.875,2775067.75
2493,299901.6562,2775188.25
2494,299853.8125,2775294.5
2495,299792.5937,2775392.75
2496,299715.6563,2775517.25
2497,299677.7813,2775578.5
2498,299599.6562,2775706.25
2499,299558.375,2775762.25
2500,299544.2188,2775780.25
2501,299510.6563,2775812
2502,299452.2501,2775867.5
2503,299399.6876,2775917.75
2504,299306.7187,2776007.25
2505,299192.5938,2776115
2506,299107.5624,2776195.5
2507,299068.0313,2776233
2508,298991.875,2776300.75
2509,298900.875,2776379.5
2510,298833.8437,2776441.5
2511,298709.375,2776565.75
2512,298645.5,2776633.5
2513,298541.5937,2776756.75
2514,298492.5312,2776808.25
2515,298469.3749,2776829.75
2516,298397.0313,2776873
2517,298280.2812,2776949
2518,298190.5625,2777009.75
2519,298159.9375,2777021.75
2520,298124.6875,2777034.75
2521,298090.4688,2777047.25
2522,298015.7813,2777080.75
2523,297987.4062,2777090.5
2524,297944.0937,2777110.5
2525,297907.5312,2777124
2526,297888.3125,2777135.5
2527,297848.8125,2777155.5
2528,297818.4687,2777173.75
2529,297766.6562,2777201.25
2530,297740.0001,2777217.25
2531,297725.0937,2777225.5
2532,297712.4688,2777231.5
2533,297697.3437,2777237.25
2534,297683,2777241.5
2535,297631.4687,2777252.75
2536,297587.1251,2777261.5
2537,297535,2777271.25
2538,297490.3437,2777281.75
2539,297478.5937,2777283.75
2540,297462.875,2777287
2541,297444.2499,2777291.25
2542,297412.4375,2777296.5
2543,297390.0937,2777298.5
2544,297296.1876,2777302.5
2545,297233.7813,2777304.5
2546,297080.5937,2777306.75
2547,296982.0625,2777311.5
2548,296903.3125,2777317
2549,296882.1249,2777317.5
2550,296833.4688,2777317
2551,296784.2187,2777318.75
2552,296738.6875,2777318.25
2553,296649.3438,2777317.25
2554,296597.2501,2777316.5
2555,296549.125,2777318.75
2556,296497.5937,2777321.5
2557,296487.25,2777321.5
2558,296330.3125,2777321.5
2559,296233.2501,2777323.5
2560,296206.375,2777323.75
2561,296196.625,2777325
2562,296181.4375,2777330.25
2563,296160.5313,2777338.75
2564,296120.75,2777354.5
2565,296083.8125,2777370.5
2566,296011.9375,2777396.75
2567,295987.0313,2777406
2568,295969.25,2777414.5
2569,295933.2188,2777429.75
2570,295916.9062,2777438.25
2571,295854.4688,2777474.5
2572,295827.5312,2777490.5
2573,295817.5313,2777495.75
2574,295798.0626,2777508
2575,295763.9687,2777526.75
2576,295732.1563,2777545
2577,295706.375,2777561.75
2578,295686.375,2777576
2579,295637.4063,2777616.5
2580,295616.5312,2777633.25
2581,295590.7187,2777652
2582,295572.4063,2777667
2583,295539.8125,2777707
2584,295509.1875,2777742.25
2585,295498.8437,2777755.5
2586,295481.1251,2777775.5
2587,295468.8124,2777790.5
2588,295451.3125,2777815
2589,295394.0313,2777886.25
2590,295383.4374,2777899
2591,295335.7813,2777953.75
2592,295301.5626,2777998.75
2593,295281.5312,2778025.5
2594,295277.0625,2778037
2595,295271.0312,2778057.25
2596,295265.3438,2778095
2597,295264.875,2778115
2598,295266.25,2778140.25
2599,295274.4374,2778182.25
2600,295288.9063,2778215.5
2601,295307.4375,2778267.75
2602,295314.375,2778291.5
2603,295327.0001,2778323
2604,295345.5001,2778362.5
2605,295360.5625,2778395
2606,295381.6563,2778433
2607,295388.5313,2778441.25
2608,295400.5625,2778455.25
2609,295418.0624,2778481.25
2610,295428.0938,2778494.75
2611,295448.0937,2778531
2612,295456.7187,2778550.5
2613,295466.1875,2778572
2614,295476.0312,2778591.25
2615,295479.625,2778598.25
2616,295494.2188,2778624.5
2617,295510.7812,2778657.25
2618,295537.125,2778718
2619,295570.3438,2778782.5
2620,295585.8438,2778816
2621,295606.0937,2778857
2622,295613.8438,2778871.5
2623,295626.4375,2778891.25
2624,295634.7188,2778907.5
2625,295647.3438,2778935
2626,295642.7187,2778947.5
2627,295640.7187,2778959.75
2628,295629.5625,2778994
2629,295622.125,2779017
2630,295605.8125,2779080.75
2631,295593.7812,2779124.75
2632,295571.4687,2779210
2633,295563.4687,2779231
2634,295559.4375,2779243.5
2635,295557.1562,2779256.25
2636,295552.2812,2779274.5
2637,295546.8124,2779294.25
2638,295543.6562,2779311
2639,295540.25,2779326
2640,295537.9375,2779348
2641,295535.0938,2779366.25
2642,295530.2188,2779388.25
2643,295527.9062,2779398.5
2644,295523.9374,2779418
2645,295520.4688,2779439.75
2646,295515.3438,2779461.25
2647,295509.9063,2779483
2648,295505.3124,2779499.25
2649,295497,2779526.75
2650,295491.5937,2779552
2651,295487,2779569
2652,295484.4375,2779576.75
2653,295481.2499,2779582.75
2654,295462.0624,2779619
2655,295450.625,2779640.75
2656,295438.3125,2779666
2657,295432.5937,2779674.75
2658,295430.0313,2779680.25
2659,295428.8438,2779683.75
2660,295458.6562,2779684
2661,295488.4062,2779683
2662,295513.5938,2779684.25
2663,295546.8124,2779682.5
2664,295573.4688,2779686
2665,295585.1874,2779685.75
2666,295631.0313,2779686
2667,295659.0938,2779686.75
2668,295674.5625,2779688
2669,295687.7187,2779690.25
2670,295694.875,2779692.5
2671,295700.625,2779695.75
2672,295703.4688,2779698.5
2673,295706.3437,2779702.5
2674,295708.0313,2779706.25
2675,295708.9062,2779709.25
2676,295710.1876,2779715
2677,295711.3125,2779720
2678,295713.1562,2779724.75
2679,295715.2813,2779728.25
2680,295720.7187,2779734.75
2681,295727.5312,2779741.75
2682,295731.5937,2779745.25
2683,295737.4688,2779747.25
2684,295745.9375,2779747.25
2685,295761.0624,2779748
2686,295774.9062,2779750.25
2687,295801.4375,2779754.75
2688,295831.125,2779761.5
2689,295852.4375,2779764.75
2690,295862.6563,2779768
2691,295871.2499,2779771.25
2692,295894.0001,2779779.75
2693,295914.25,2779786.75
2694,295919.75,2779788.25
2695,295925.6251,2779788.5
2696,295941.7813,2779784.75
2697,295946.1249,2779785
2698,295970.625,2779793.25
2699,295977.0001,2779796.25
2700,295986.3438,2779800.5
2701,296006.2813,2779809.5
2702,296020.9376,2779814.75
2703,296035.7187,2779819.25
2704,296045,2779824.5
2705,296045.2813,2779827.5
2706,296043.0312,2779831.75
2707,296036.8125,2779839
2708,296025.625,2779856.5
2709,296019.625,2779870.25
2710,296018.0625,2779877
2711,296021.0938,2779884
2712,296024.6251,2779893
2713,296030.5,2779914
2714,296032.7187,2779926
2715,296034.5312,2779947.25
2716,296032.5,2779989.75
2717,296029.875,2780010.75
2718,296021.25,2780045.25
2719,296013.3437,2780086
2720,296004.6562,2780112.25
2721,296001.0937,2780127
2722,295994.3437,2780164.75
2723,295991.8437,2780181.75
2724,295991.5625,2780193.75
2725,295992.125,2780201.75
2726,295994.4374,2780213.25
2727,295998.7813,2780226.5
2728,296004.2813,2780240
2729,296008.5312,2780249.75
2730,296014.1251,2780258
2731,296025.0937,2780271.5
2732,296033.4688,2780284.75
2733,296035.5,2780293.5
2734,296038.3438,2780307.75
2735,296040.1251,2780328
2736,296044.3125,2780343.25
2737,296051.5,2780360
2738,296059.5625,2780388.25
2739,296064.6562,2780412.25
2740,296078.75,2780454
2741,296095.8126,2780519.5
2742,296103,2780559.5
2743,296108.375,2780585.25
2744,296114.0625,2780611.5
2745,296118.5625,2780626.75
2746,296123.0312,2780637.5
2747,296129.9062,2780647.25
2748,296136.1249,2780655.25
2749,296147.8437,2780664.25
2750,296156.8125,2780674
2751,296169.6563,2780687.25
2752,296175.9375,2780696
2753,296182.2188,2780706.5
2754,296191.4688,2780726.5
2755,296201.9688,2780741.75
2756,296211.8125,2780754.5
2757,296218.4062,2780766
2758,296221.2188,2780771
2759,296224.3125,2780774
2760,296229.7188,2780777.75
2761,296236.1562,2780782
2762,296249.1562,2780787.75
2763,296258.5625,2780793.5
2764,296263.1875,2780797
2765,296270.5313,2780809.25
2766,296274,2780814.25
2767,296281.1875,2780821.25
2768,296290.6875,2780829
2769,296303.9374,2780840.25
2770,296316.5,2780855.5
2771,296328.1563,2780867.5
2772,296346.0624,2780891.75
2773,296357.1563,2780908.5
2774,296361.625,2780921.5
2775,296364.5312,2780927
2776,296367.4062,2780929.75
2777,296376.1562,2780935.25
2778,296384.0313,2780941.75
2779,296392.1875,2780949
2780,296397.5625,2780957.25
2781,296400.0625,2780962.75
2782,296402.3438,2780967.75
2783,296406.8125,2780980.25
2784,296408.3125,2780993.5
2785,296409.5,2781006.5
2786,296410.6875,2781012.5
2787,296416.375,2781027.75
2788,296424.6563,2781044.5
2789,296444.1875,2781071.5
2790,296457.3437,2781086.75
2791,296469.9063,2781098.75
2792,296492.9063,2781117.25
2793,296509.9687,2781130.5
2794,296533.875,2781145.5
2795,296562.2813,2781159
2796,296576.75,2781168
2797,296597.5313,2781179.25
2798,296631.3126,2781202.25
2799,296659.375,2781221.5
2800,296694.625,2781249
2801,296713.9063,2781268.5
2802,296724.9688,2781280.25
2803,296737.5,2781295.5
2804,296755.1874,2781317
2805,296767.125,2781337.25
2806,296775.8125,2781355.25
2807,296784.75,2781374.25
2808,296790.4376,2781393.25
2809,296793.4687,2781412.25
2810,296797.375,2781431.5
2811,296802.7501,2781450.25
2812,296813.7812,2781475.5
2813,296824.2812,2781493.5
2814,296832.9375,2781504.75
2815,296851.4687,2781525.5
2816,296865.2187,2781543.25
2817,296881.125,2781559.25
2818,296887.4062,2781564
2819,296910.7188,2781579
2820,296937.5937,2781602
2821,296956.7187,2781615.5
2822,296971.6562,2781626.5
2823,296983.9687,2781640.25
2824,297007.2813,2781666.25
2825,297036,2781689.25
2826,297040.6563,2781693.75
2827,297057.8126,2781710
2828,297064.9688,2781718.5
2829,297070.6562,2781727.75
2830,297078.125,2781743.25
2831,297088.9063,2781760.75
2832,297098.4687,2781774.75
2833,297116.0938,2781802
2834,297131.3437,2781819.25
2835,297146.3437,2781832
2836,297170.8438,2781848.5
2837,297191.75,2781865.5
2838,297205.2188,2781878.25
2839,297217.2188,2781895.75
2840,297222.2812,2781907
2841,297223.7813,2781916
2842,297223.4687,2781936.25
2843,297223.1562,2781941.25
2844,297222.2812,2781955
2845,297223.2188,2781972.25
2846,297225.3125,2781982
2847,297227.375,2781989
2848,297232.1562,2781999.75
2849,297239.9374,2782010.5
2850,297254.875,2782023.5
2851,297277.5937,2782036
2852,297291.0937,2782043
2853,297303.9375,2782046
2854,297311.0938,2782048.75
2855,297316.1875,2782052
2856,297321.25,2782056.25
2857,297328.7187,2782065.5
2858,297345.1563,2782081
2859,297357.4062,2782094.75
2860,297371.4375,2782108
2861,297390.3438,2782123.25
2862,297414.6875,2782146.75
2863,297431,2782158.75
2864,297440.5625,2782168.5
2865,297456.9687,2782185
2866,297464.4062,2782193
2867,297496.4687,2782219.75
2868,297541.9376,2782261.5
2869,297562.8437,2782280.75
2870,297583.2187,2782297.5
2871,297605.875,2782314.25
2872,297625.0625,2782331.25
2873,297649.0312,2782359.75
2874,297689.7187,2782411.75
2875,297718.0937,2782444
2876,297734.5938,2782462.75
2877,297740.8438,2782474.5
2878,297744.75,2782485.5
2879,297751.0625,2782505.25
2880,297760.2187,2782527.75
2881,297768.0625,2782548.25
2882,297787.2188,2782591.5
2883,297804.3751,2782625
2884,297823.125,2782662.5
2885,297832.5,2782678.25
2886,297836.4062,2782684.75
2887,297848.9062,2782701.25
2888,297865.3125,2782716.5
2889,297882.5313,2782729
2890,297887.7812,2782732.75
2891,297913.9687,2782753.25
2892,297927.6251,2782762
2893,297945.9687,2782769
2894,297949.8126,2782770.5
2895,297971.5626,2782779.5
2896,298010.5312,2782778
2897,298094.1251,2782778
2898,298165.9062,2782773.75
2899,298215.625,2782772.25
2900,298220.9687,2782773
2901,298225.2812,2782774.5
2902,298229.5312,2782777.75
2903,298246.3751,2782792
2904,298262.0313,2782805.5
2905,298264.9062,2782807.25
2906,298278.7188,2782816
2907,298283.125,2782818.75
2908,298302.8124,2782831.25
2909,298312.0624,2782840.5
2910,298317.0938,2782848
2911,298319.2187,2782852.25
2912,298319.2187,2782854.75
2913,298318.5,2782860.5
2914,298311.0313,2782886.25
2915,298310.6562,2782890.25
2916,298311.6875,2782898
2917,298317.4687,2782912.25
2918,298324.2187,2782929.5
2919,298327.0625,2782939.5
2920,298328.9063,2782948
2921,298329.25,2782958
2922,298328.5312,2782964.5
2923,298326.0312,2782974.5
2924,298323.8438,2782989.5
2925,298324.2187,2782996.25
2926,298326.9374,2783008.75
2927,298329.4374,2783015.25
2928,298332.6563,2783021.25
2929,298338.0001,2783028.25
2930,298351.6251,2783042.75
2931,298369.4375,2783061.25
2932,298378.3438,2783073.25
2933,298381.9376,2783080.25
2934,298385.5312,2783091.25
2935,298388.7501,2783104.5
2936,298395.1875,2783119.75
2937,298397.3125,2783124.5
2938,298407.6563,2783132.5
2939,298419.1251,2783142.25
2940,298430.9374,2783157
2941,298459.3751,2783203
2942,298495.0937,2783263.25
2943,298521.9062,2783311.5
2944,298534.4063,2783334.75
2945,298540.4999,2783357.25
2946,298543.6563,2783367.25
2947,298571.1875,2783400
2948,298604.5313,2783447.5
2949,298628.8437,2783483.5
2950,298641.6875,2783505.75
2951,298650.9688,2783524.75
2952,298663.1249,2783553.5
2953,298669.5625,2783563.25
2954,298692.7813,2783601
2955,298712.6563,2783636.75
2956,298722.625,2783652.75
2957,298727.3125,2783662.75
2958,298730.5313,2783676
2959,298733.375,2783687.75
2960,298740.1875,2783710.75
2961,298748.75,2783735
2962,298755.125,2783753.25
2963,298763.75,2783770.25
2964,298770.875,2783783.25
2965,298783.0312,2783802.75
2966,298803.75,2783834.25
2967,298818.875,2783855.25
2968,298831.75,2783867.75
2969,298846.0312,2783881
2970,298876.7188,2783903.75
2971,298919.9999,2783934.25
2972,298952.5,2783956
2973,298978.2188,2783971
2974,299006.125,2783989.5
2975,299030,2784006
2976,299046.8126,2784018.75
2977,299065.3751,2784036.25
2978,299080.75,2784051
2979,299090.0312,2784062
2980,299108.2499,2784084.25
2981,299138.2812,2784122.75
2982,299146.8437,2784128.5
2983,299167.2188,2784138
2984,299201.5312,2784155.5
2985,299249.75,2784181
2986,299296.9062,2784204.5
2987,299317.25,2784214.25
2988,299324.3125,2784219.25
2989,299336.8125,2784229.5
2990,299352.5,2784243.5
2991,299366.4688,2784261.25
2992,299376.4375,2784274.5
2993,299391.0938,2784288.75
2994,299401.4687,2784298.5
2995,299415.7501,2784311
2996,299426.4688,2784323
2997,299443.5937,2784343.5
2998,299460.0625,2784368.75
2999,299470.4063,2784387.75
3000,299482.5312,2784413.25
3001,299496.8126,2784451
3002,299505.0938,2784472
3003,299513.2813,2784494.5
